    6 /SCREF=1.903E-07 /SPEC=C  /DATE=19/03/97 /CODE=ADAS310
--------------------------------------------------------------------------------
   25   25 /TREF=2.000E+03
--------------------------------------------------------------------------------
 5.000E+03 1.000E+04 1.500E+04 2.000E+04 2.500E+04 3.000E+04 3.500E+04 4.000E+04
 1.050E-07 1.276E-07 1.380E-07 1.438E-07 1.481E-07 1.527E-07 1.575E-07 1.629E-07
 1.686E-07 1.747E-07 1.810E-07 1.874E-07 1.938E-07 2.002E-07 2.065E-07 2.127E-07
 2.187E-07 2.245E-07 2.301E-07 2.353E-07 2.402E-07 2.448E-07 2.492E-07 2.534E-07
 2.576E-07
 1.054E-07 1.281E-07 1.385E-07 1.444E-07 1.487E-07 1.533E-07 1.582E-07 1.636E-07
 1.694E-07 1.755E-07 1.818E-07 1.883E-07 1.948E-07 2.012E-07 2.076E-07 2.138E-07
 2.199E-07 2.258E-07 2.314E-07 2.367E-07 2.416E-07 2.463E-07 2.507E-07 2.550E-07
 2.592E-07
 1.084E-07 1.315E-07 1.420E-07 1.480E-07 1.525E-07 1.573E-07 1.624E-07 1.681E-07
 1.743E-07 1.808E-07 1.875E-07 1.944E-07 2.012E-07 2.081E-07 2.148E-07 2.215E-07
 2.280E-07 2.343E-07 2.403E-07 2.460E-07 2.513E-07 2.563E-07 2.611E-07 2.658E-07
 2.703E-07
 1.103E-07 1.334E-07 1.438E-07 1.498E-07 1.544E-07 1.594E-07 1.647E-07 1.706E-07
 1.769E-07 1.837E-07 1.906E-07 1.977E-07 2.048E-07 2.118E-07 2.188E-07 2.257E-07
 2.324E-07 2.389E-07 2.452E-07 2.512E-07 2.567E-07 2.619E-07 2.669E-07 2.717E-07
 2.765E-07
 1.128E-07 1.355E-07 1.457E-07 1.517E-07 1.565E-07 1.616E-07 1.670E-07 1.732E-07
 1.798E-07 1.868E-07 1.940E-07 2.013E-07 2.086E-07 2.159E-07 2.231E-07 2.302E-07
 2.372E-07 2.440E-07 2.505E-07 2.567E-07 2.624E-07 2.678E-07 2.731E-07 2.781E-07
 2.831E-07
 1.136E-07 1.361E-07 1.462E-07 1.522E-07 1.570E-07 1.622E-07 1.678E-07 1.739E-07
 1.806E-07 1.877E-07 1.950E-07 2.024E-07 2.098E-07 2.171E-07 2.244E-07 2.316E-07
 2.386E-07 2.455E-07 2.521E-07 2.584E-07 2.642E-07 2.696E-07 2.749E-07 2.801E-07
 2.851E-07
 1.142E-07 1.366E-07 1.466E-07 1.526E-07 1.575E-07 1.627E-07 1.683E-07 1.745E-07
 1.813E-07 1.884E-07 1.958E-07 2.032E-07 2.107E-07 2.181E-07 2.254E-07 2.326E-07
 2.397E-07 2.467E-07 2.534E-07 2.597E-07 2.655E-07 2.710E-07 2.763E-07 2.815E-07
 2.866E-07
 1.147E-07 1.369E-07 1.469E-07 1.530E-07 1.578E-07 1.631E-07 1.687E-07 1.750E-07
 1.818E-07 1.890E-07 1.964E-07 2.039E-07 2.114E-07 2.188E-07 2.262E-07 2.335E-07
 2.406E-07 2.476E-07 2.543E-07 2.607E-07 2.665E-07 2.721E-07 2.775E-07 2.827E-07
 2.878E-07
 1.152E-07 1.372E-07 1.472E-07 1.532E-07 1.581E-07 1.634E-07 1.690E-07 1.754E-07
 1.822E-07 1.894E-07 1.969E-07 2.044E-07 2.119E-07 2.194E-07 2.268E-07 2.341E-07
 2.413E-07 2.483E-07 2.551E-07 2.615E-07 2.674E-07 2.730E-07 2.784E-07 2.836E-07
 2.888E-07
 1.155E-07 1.375E-07 1.474E-07 1.534E-07 1.584E-07 1.636E-07 1.693E-07 1.757E-07
 1.826E-07 1.898E-07 1.973E-07 2.049E-07 2.124E-07 2.199E-07 2.273E-07 2.347E-07
 2.419E-07 2.489E-07 2.557E-07 2.622E-07 2.681E-07 2.737E-07 2.791E-07 2.844E-07
 2.896E-07
--------------------------------------------------------------------------------
   20 /EREF=6.500E+04 /NREF=6.000E+13
--------------------------------------------------------------------------------
 1.000E+02 2.000E+02 3.000E+02 5.000E+02 6.000E+02 7.000E+02 8.000E+02 8.966E+02
 1.000E+03 2.000E+03 3.000E+03 5.000E+03 6.000E+03 7.000E+03 8.000E+03 8.966E+03
 1.000E+04 2.000E+04 3.000E+04 5.000E+04
--------------------------------------------------------------------------------
 2.096E-07 2.092E-07 2.068E-07 2.025E-07 2.007E-07 1.993E-07 1.980E-07 1.969E-07
 1.959E-07 1.903E-07 1.881E-07 1.868E-07 1.868E-07 1.870E-07 1.874E-07 1.878E-07
 1.884E-07 1.949E-07 2.013E-07 2.116E-07
--------------------------------------------------------------------------------
C
C              WORKING ACCURACY OF THE EFFECTIVE BEAM 
C              STOPPING COEFFICIENT AT THE REFERENCE       REFERENCE         REFERENCE       REFERENCE
C              ENERGY, DENSITY AND TEMPERATURE             ENERGY            DENSITY         TEMPERATURE
C              ---------------------------------------    ---------          ---------       -----------
C
C                         +/-19.39%                        6.50D+04 keV/amu  6.00D+13 cm-3   2.00D+03 eV
C
C              WORKING ACCURACY OF THE EFFECTIVE BEAM STOPPING               ELECTRON        REFERENCE
C              COEFFICIENT AT THE REFERENCE TEMPERATURE                      DENSITY         TEMPERATURE
C             ------------------------------------------------               ------------    -----------
C
C   +/- 4.69% @ 15 keV/amu +/- 9.83% @ 35 keV/amu +/-15.02% @ 70 keV/amu     1.00D+12 cm-3   2.00D+03 eV
C   +/- 4.66% @ 15 keV/amu +/-10.53% @ 35 keV/amu +/-16.75% @ 70 keV/amu     2.00D+12 cm-3   2.00D+03 eV
C   +/- 4.64% @ 15 keV/amu +/-10.90% @ 35 keV/amu +/-17.60% @ 70 keV/amu     3.00D+12 cm-3   2.00D+03 eV
C   +/- 4.68% @ 15 keV/amu +/-11.23% @ 35 keV/amu +/-18.38% @ 70 keV/amu     5.00D+12 cm-3   2.00D+03 eV
C   +/- 4.67% @ 15 keV/amu +/-11.34% @ 35 keV/amu +/-18.59% @ 70 keV/amu     6.00D+12 cm-3   2.00D+03 eV
C   +/- 4.74% @ 15 keV/amu +/-11.38% @ 35 keV/amu +/-18.75% @ 70 keV/amu     7.00D+12 cm-3   2.00D+03 eV
C   +/- 4.73% @ 15 keV/amu +/-11.49% @ 35 keV/amu +/-18.79% @ 70 keV/amu     8.00D+12 cm-3   2.00D+03 eV
C   +/- 4.64% @ 15 keV/amu +/-11.46% @ 35 keV/amu +/-18.91% @ 70 keV/amu     9.00D+12 cm-3   2.00D+03 eV
C   +/- 4.63% @ 15 keV/amu +/-11.50% @ 35 keV/amu +/-18.97% @ 70 keV/amu     1.00D+13 cm-3   2.00D+03 eV
C   +/- 4.64% @ 15 keV/amu +/-11.67% @ 35 keV/amu +/-19.14% @ 70 keV/amu     2.00D+13 cm-3   2.00D+03 eV
C   +/- 4.59% @ 15 keV/amu +/-11.60% @ 35 keV/amu +/-18.99% @ 70 keV/amu     3.00D+13 cm-3   2.00D+03 eV
C   +/- 4.52% @ 15 keV/amu +/-11.48% @ 35 keV/amu +/-18.77% @ 70 keV/amu     5.00D+13 cm-3   2.00D+03 eV
C   +/- 4.49% @ 15 keV/amu +/-11.40% @ 35 keV/amu +/-18.68% @ 70 keV/amu     6.00D+13 cm-3   2.00D+03 eV
C   +/- 4.46% @ 15 keV/amu +/-11.41% @ 35 keV/amu +/-18.54% @ 70 keV/amu     7.00D+13 cm-3   2.00D+03 eV
C   +/- 4.37% @ 15 keV/amu +/-11.35% @ 35 keV/amu +/-18.48% @ 70 keV/amu     8.00D+13 cm-3   2.00D+03 eV
C   +/- 4.35% @ 15 keV/amu +/-11.37% @ 35 keV/amu +/-18.38% @ 70 keV/amu     9.00D+13 cm-3   2.00D+03 eV
C   +/- 4.40% @ 15 keV/amu +/-11.25% @ 35 keV/amu +/-18.29% @ 70 keV/amu     1.00D+14 cm-3   2.00D+03 eV
C   +/- 4.23% @ 15 keV/amu +/-11.02% @ 35 keV/amu +/-17.68% @ 70 keV/amu     2.00D+14 cm-3   2.00D+03 eV
C   +/- 4.17% @ 15 keV/amu +/-10.87% @ 35 keV/amu +/-17.37% @ 70 keV/amu     3.00D+14 cm-3   2.00D+03 eV
C   +/- 4.12% @ 15 keV/amu +/-10.84% @ 35 keV/amu +/-17.04% @ 70 keV/amu     5.00D+14 cm-3   2.00D+03 eV
C   +/- 4.10% @ 15 keV/amu +/-10.73% @ 35 keV/amu +/-16.95% @ 70 keV/amu     6.00D+14 cm-3   2.00D+03 eV
C   +/- 4.09% @ 15 keV/amu +/-10.70% @ 35 keV/amu +/-16.83% @ 70 keV/amu     7.00D+14 cm-3   2.00D+03 eV
C   +/- 4.15% @ 15 keV/amu +/-10.67% @ 35 keV/amu +/-16.82% @ 70 keV/amu     8.00D+14 cm-3   2.00D+03 eV
C   +/- 4.08% @ 15 keV/amu +/-10.71% @ 35 keV/amu +/-16.77% @ 70 keV/amu     9.00D+14 cm-3   2.00D+03 eV
C   +/- 4.07% @ 15 keV/amu +/-10.69% @ 35 keV/amu +/-16.69% @ 70 keV/amu     1.00D+15 cm-3   2.00D+03 eV
C
C              WORKING ACCURACY OF THE EFFECTIVE BEAM 
C              STOPPING COEFFICIENT AT THE REFERENCE       REFERENCE         REFERENCE
C              ENERGY AND DENSITY                          ENERGY            DENSITY         TEMPERATURE
C              ---------------------------------------    ---------          ---------       -----------
C
C                         +/-17.56%                        6.50D+04 keV/amu  6.00D+13 cm-3   1.00D+02 eV
C                         +/-17.73%                        6.50D+04 keV/amu  6.00D+13 cm-3   2.00D+02 eV
C                         +/-18.04%                        6.50D+04 keV/amu  6.00D+13 cm-3   3.00D+02 eV
C                         +/-18.47%                        6.50D+04 keV/amu  6.00D+13 cm-3   5.00D+02 eV
C                         +/-18.68%                        6.50D+04 keV/amu  6.00D+13 cm-3   6.00D+02 eV
C                         +/-18.77%                        6.50D+04 keV/amu  6.00D+13 cm-3   7.00D+02 eV
C                         +/-18.89%                        6.50D+04 keV/amu  6.00D+13 cm-3   8.00D+02 eV
C                         +/-18.99%                        6.50D+04 keV/amu  6.00D+13 cm-3   8.97D+02 eV
C                         +/-19.04%                        6.50D+04 keV/amu  6.00D+13 cm-3   1.00D+03 eV
C                         +/-19.39%                        6.50D+04 keV/amu  6.00D+13 cm-3   2.00D+03 eV
C                         +/-19.35%                        6.50D+04 keV/amu  6.00D+13 cm-3   3.00D+03 eV
C                         +/-19.11%                        6.50D+04 keV/amu  6.00D+13 cm-3   5.00D+03 eV
C                         +/-18.95%                        6.50D+04 keV/amu  6.00D+13 cm-3   6.00D+03 eV
C                         +/-18.82%                        6.50D+04 keV/amu  6.00D+13 cm-3   7.00D+03 eV
C                         +/-18.62%                        6.50D+04 keV/amu  6.00D+13 cm-3   8.00D+03 eV
C                         +/-18.48%                        6.50D+04 keV/amu  6.00D+13 cm-3   8.97D+03 eV
C                         +/-18.31%                        6.50D+04 keV/amu  6.00D+13 cm-3   1.00D+04 eV
C                         +/-16.47%                        6.50D+04 keV/amu  6.00D+13 cm-3   2.00D+04 eV
C                         +/-18.33%                        6.50D+04 keV/amu  6.00D+13 cm-3   3.00D+04 eV
C                         +/-22.92%                        6.50D+04 keV/amu  6.00D+13 cm-3   5.00D+04 eV
C
C
C
C	NOTE : Working accuracy
C
C
C	The  working  accuracy  was  obtained by  calculating  the effective 
C	beam stopping coefficient via ADAS310 using three different ion/atom
C	collision cross-section databases,  i.e. ADF02  type files. An ADF02
C	type file contains  indexed entries  of key ion/atom reaction cross-
C	sections with  H and other species. The first detailed assessment of 
C	ion/atom cross section data for beam stopping was completed  at  JET 
C	in 1989 ( small corrections and extensions were made to the file up
C	to 1993 ) . This file was originally saved /adas/adf02/ionatom/h.dat 
C	but was later reformatted and saved as /adf02/sia#h/sia#h_rfm#h.dat. 
C	Guided by  experimental  observations at JET  and the  lack  of high 
C	quality CCAO calculations when the  JET 1989  data set was compiled, 
C	the cross-sections of the JET 1989  data  set  was considered to be 
C	some what under-estimated.  A  new review of all  ion/atom collision 
C	data was carried out. The only substantial  contribution  found  was 
C	that of the  close  coupled  atomic  orbital (CCAO)  calculations of 
C	Toshima & Tawara [1]. This  data  together  with the data of Janev & 
C	Smith [2]  was  used  to  create  yet  another  ADF02  type  file,
C	sia#h_tosh#h.dat.However,the CCAO calculations of Toshima & Tawara[1] 
C	only include states up to n=4 and so some over-estimation is present,
C	particularly for ion  impact  ionisation from n=3 and n=4 shell. The 
C	cross-sections contained in this  data set are considered to be over-
C	estimated.  A  comparative  data  set  was  constructed  which  was a 
C	compromise between both data sets,this is what is called the JET 1997
C	review data set, sia#h_j97#h.dat. The  JET  1997  review  data is the 
C	preferred data set. The  working  accuracy  was  obtained  by running 
C	ADAS310 using  each data set.  The  results  from using  the JET 1997 
C	review data  is  taken  as  the most accurate  value.The results from 
C	using the JET 1989  data  set  are  used to obtain a lower  limit.The 
C	results from the Toshima & Tawara data set are used to obtain an upper
C	limit. Using the values of  the  lower  and  upper limit a percentage 
C	difference is used to describe the MAXIMUM deviation from the results
C	obtained using the JET 1997 review data. 
C
C
C	REFERENCES
C
C	[1] Toshima,N. & Tawara,H.,NIFS-DATA-26,July 1995.
C	[2] Janev,R.K.& Smith,J.J.,J.Nucl.Fusion(Supplement),Vol.4,1993.
C
C
C
C
C	CONTACT : HARVEY ANDERSON
C		  UNIVERSITY OF STRATHCLYDE
C		  ANDERSON@CHAMBA.PHYS.STRATH.AC.UK
C	  
C	DATE    : 08/07/97
C
C
C-------------------------------------------------------------------------------

 
C---------------------------------------------------------------------------------
C ADAS ADF21 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf21/bms97#h/bms97#h_c6.dat,v 2.1 2004/07/07 02:11:21 whitefor Exp $ Date $Date: 2004/07/07 02:11:21 $
C---------------------------------------------------------------------------------

C-----------------------------------------------------------------------
C                               OPEN-ADAS
C                               +++++++++
C
C This file has been downloaded from OPEN-ADAS (http://open.adas.ac.uk)
C on 16-Dec-2020.
C
C TERMS AND CONDITIONS
C --------------------
C
C The user of the OPEN-ADAS system and data (hereinafter "the User")
C accepts the following terms and conditions:
C
C   1. The University of Strathclyde uses all reasonable endeavours to
C      ensure the accuracy of the data provided and any information
C      given, but the University makes no warranty, expressed or implied
C      as to its accuracy, integrity, fitness for purpose and shall not
C      be responsible for the use to which the data is put by the User
C      and/or any consequences arising out of any inaccuracies or
C      omissions.
C
C   2. Any downloaded OPEN-ADAS file is made available for the
C      personal use of the User only.  It must not be used for any
C      commercial application, incorporated into any web site or in
C      any form re-distributed without express prior written permission
C      from the ADAS Project. In particular, but not by way of
C      limitation, it must not be:
C        *  inserted into a managed database structure,
C        *  redistributed along with a modelling or analysis code,
C        *  made available on a public website.
C
C Permission for OPEN-ADAS data incorporation in non-commercial
C code/system development for scientific advance will not be
C unreasonably withheld, but will be subject to written agreement
C on a case by case basis.
C
C The User will indemnify the University of Strathclyde and keep it
C fully and effectively indemnified against each and every claim made
C against the University as a result of the User's use of the data.
C
C-----------------------------------------------------------------------
